country_code,country_display,gho_code,gho_display,region_code,region_display,sex_code,sex_display,world_bank_income_group_display,world_bank_income_group_group_code
SLE,Sierra Leone,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
SLE,Sierra Leone,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
SLE,Sierra Leone,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
SLE,Sierra Leone,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
SLE,Sierra Leone,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,Low_income,WB_LI
SLE,Sierra Leone,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
SLE,Sierra Leone,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
SLE,Sierra Leone,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
SLE,Sierra Leone,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,Low_income,WB_LI
SLE,Sierra Leone,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,Low_income,WB_LI
SLE,Sierra Leone,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,Low_income,WB_LI
SGP,Singapore,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,BTSX,Both sexes,NA,NA
SGP,Singapore,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,FMLE,Female,NA,NA
SGP,Singapore,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,MLE,Male,NA,NA
SGP,Singapore,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,BTSX,Both sexes,High_income,WB_HI
SGP,Singapore,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,FMLE,Female,High_income,WB_HI
SGP,Singapore,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,MLE,Male,High_income,WB_HI
SGP,Singapore,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,BTSX,Both sexes,High_income,WB_HI
SGP,Singapore,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,FMLE,Female,High_income,WB_HI
SGP,Singapore,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,MLE,Male,High_income,WB_HI
SGP,Singapore,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,BTSX,Both sexes,NA,NA
SGP,Singapore,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,FMLE,Female,NA,NA
SGP,Singapore,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,MLE,Male,NA,NA
SGP,Singapore,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,BTSX,Both sexes,High_income,WB_HI
SGP,Singapore,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,FMLE,Female,High_income,WB_HI
SGP,Singapore,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,MLE,Male,High_income,WB_HI
SVK,Slovakia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,NA,NA
SVK,Slovakia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,NA,NA
SVK,Slovakia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,NA,NA
SVK,Slovakia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
SVK,Slovakia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
SVK,Slovakia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
SVK,Slovakia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
SVK,Slovakia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
SVK,Slovakia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
SVK,Slovakia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,NA,NA
SVK,Slovakia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,NA,NA
SVK,Slovakia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,NA,NA
SVK,Slovakia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
SVK,Slovakia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,High_income,WB_HI
SVK,Slovakia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,High_income,WB_HI
SVN,Slovenia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,NA,NA
SVN,Slovenia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,NA,NA
SVN,Slovenia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,NA,NA
SVN,Slovenia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
SVN,Slovenia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
SVN,Slovenia,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
SVN,Slovenia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
SVN,Slovenia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
SVN,Slovenia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
SVN,Slovenia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,NA,NA
SVN,Slovenia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,NA,NA
SVN,Slovenia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,NA,NA
SVN,Slovenia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
SVN,Slovenia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,High_income,WB_HI
SVN,Slovenia,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,High_income,WB_HI
SLB,Solomon Islands,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,BTSX,Both sexes,NA,NA
SLB,Solomon Islands,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,FMLE,Female,NA,NA
SLB,Solomon Islands,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,MLE,Male,NA,NA
SLB,Solomon Islands,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,BTSX,Both sexes,Lower_middle_income,WB_LMI
SLB,Solomon Islands,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,FMLE,Female,Lower_middle_income,WB_LMI
SLB,Solomon Islands,WHOSIS_000001,Life expectancy at birth (years),WPR,Western Pacific,MLE,Male,Lower_middle_income,WB_LMI
SLB,Solomon Islands,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,BTSX,Both sexes,Lower_middle_income,WB_LMI
SLB,Solomon Islands,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,FMLE,Female,Lower_middle_income,WB_LMI
SLB,Solomon Islands,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),WPR,Western Pacific,MLE,Male,Lower_middle_income,WB_LMI
SLB,Solomon Islands,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,BTSX,Both sexes,NA,NA
SLB,Solomon Islands,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,FMLE,Female,NA,NA
SLB,Solomon Islands,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,MLE,Male,NA,NA
SLB,Solomon Islands,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,BTSX,Both sexes,Lower_middle_income,WB_LMI
SLB,Solomon Islands,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,FMLE,Female,Lower_middle_income,WB_LMI
SLB,Solomon Islands,WHOSIS_000015,Life expectancy at age 60 (years),WPR,Western Pacific,MLE,Male,Lower_middle_income,WB_LMI
SOM,Somalia,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,BTSX,Both sexes,NA,NA
SOM,Somalia,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,FMLE,Female,NA,NA
SOM,Somalia,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,MLE,Male,NA,NA
SOM,Somalia,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,BTSX,Both sexes,Low_income,WB_LI
SOM,Somalia,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,FMLE,Female,Low_income,WB_LI
SOM,Somalia,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,MLE,Male,Low_income,WB_LI
SOM,Somalia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EMR,Eastern Mediterranean,BTSX,Both sexes,Low_income,WB_LI
SOM,Somalia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EMR,Eastern Mediterranean,FMLE,Female,Low_income,WB_LI
SOM,Somalia,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EMR,Eastern Mediterranean,MLE,Male,Low_income,WB_LI
SOM,Somalia,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,BTSX,Both sexes,NA,NA
SOM,Somalia,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,FMLE,Female,NA,NA
SOM,Somalia,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,MLE,Male,NA,NA
SOM,Somalia,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,BTSX,Both sexes,Low_income,WB_LI
SOM,Somalia,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,FMLE,Female,Low_income,WB_LI
SOM,Somalia,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,MLE,Male,Low_income,WB_LI
ZAF,South Africa,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
ZAF,South Africa,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
ZAF,South Africa,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
ZAF,South Africa,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,Upper_middle_income,WB_UMI
ZAF,South Africa,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,Upper_middle_income,WB_UMI
ZAF,South Africa,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,Upper_middle_income,WB_UMI
ZAF,South Africa,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,Upper_middle_income,WB_UMI
ZAF,South Africa,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,Upper_middle_income,WB_UMI
ZAF,South Africa,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,Upper_middle_income,WB_UMI
ZAF,South Africa,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
ZAF,South Africa,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
ZAF,South Africa,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
ZAF,South Africa,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,Upper_middle_income,WB_UMI
ZAF,South Africa,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,Upper_middle_income,WB_UMI
ZAF,South Africa,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,Upper_middle_income,WB_UMI
SSD,South Sudan,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
SSD,South Sudan,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
SSD,South Sudan,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
SSD,South Sudan,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,BTSX,Both sexes,Low_income,WB_LI
SSD,South Sudan,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,FMLE,Female,Low_income,WB_LI
SSD,South Sudan,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,MLE,Male,Low_income,WB_LI
SSD,South Sudan,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EMR,Eastern Mediterranean,BTSX,Both sexes,Lower_middle_income,WB_LMI
SSD,South Sudan,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EMR,Eastern Mediterranean,FMLE,Female,Lower_middle_income,WB_LMI
SSD,South Sudan,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EMR,Eastern Mediterranean,MLE,Male,Lower_middle_income,WB_LMI
SSD,South Sudan,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EMR,Eastern Mediterranean,BTSX,Both sexes,Low_income,WB_LI
SSD,South Sudan,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EMR,Eastern Mediterranean,FMLE,Female,Low_income,WB_LI
SSD,South Sudan,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EMR,Eastern Mediterranean,MLE,Male,Low_income,WB_LI
SSD,South Sudan,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
SSD,South Sudan,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
SSD,South Sudan,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
SSD,South Sudan,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,BTSX,Both sexes,Low_income,WB_LI
SSD,South Sudan,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,FMLE,Female,Low_income,WB_LI
SSD,South Sudan,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,MLE,Male,Low_income,WB_LI
ESP,Spain,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,NA,NA
ESP,Spain,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,NA,NA
ESP,Spain,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,NA,NA
ESP,Spain,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
ESP,Spain,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
ESP,Spain,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
ESP,Spain,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
ESP,Spain,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
ESP,Spain,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
ESP,Spain,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,NA,NA
ESP,Spain,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,NA,NA
ESP,Spain,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,NA,NA
ESP,Spain,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
ESP,Spain,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,High_income,WB_HI
ESP,Spain,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,High_income,WB_HI
LKA,Sri Lanka,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,BTSX,Both sexes,NA,NA
LKA,Sri Lanka,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,FMLE,Female,NA,NA
LKA,Sri Lanka,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,MLE,Male,NA,NA
LKA,Sri Lanka,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,BTSX,Both sexes,Lower_middle_income,WB_LMI
LKA,Sri Lanka,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,FMLE,Female,Lower_middle_income,WB_LMI
LKA,Sri Lanka,WHOSIS_000001,Life expectancy at birth (years),SEAR,South_East Asia,MLE,Male,Lower_middle_income,WB_LMI
LKA,Sri Lanka,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),SEAR,South_East Asia,BTSX,Both sexes,Lower_middle_income,WB_LMI
LKA,Sri Lanka,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),SEAR,South_East Asia,FMLE,Female,Lower_middle_income,WB_LMI
LKA,Sri Lanka,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),SEAR,South_East Asia,MLE,Male,Lower_middle_income,WB_LMI
LKA,Sri Lanka,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,BTSX,Both sexes,NA,NA
LKA,Sri Lanka,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,FMLE,Female,NA,NA
LKA,Sri Lanka,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,MLE,Male,NA,NA
LKA,Sri Lanka,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,BTSX,Both sexes,Lower_middle_income,WB_LMI
LKA,Sri Lanka,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,FMLE,Female,Lower_middle_income,WB_LMI
LKA,Sri Lanka,WHOSIS_000015,Life expectancy at age 60 (years),SEAR,South_East Asia,MLE,Male,Lower_middle_income,WB_LMI
SDN,Sudan,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,BTSX,Both sexes,NA,NA
SDN,Sudan,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,FMLE,Female,NA,NA
SDN,Sudan,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,MLE,Male,NA,NA
SDN,Sudan,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,BTSX,Both sexes,Lower_middle_income,WB_LMI
SDN,Sudan,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,FMLE,Female,Lower_middle_income,WB_LMI
SDN,Sudan,WHOSIS_000001,Life expectancy at birth (years),EMR,Eastern Mediterranean,MLE,Male,Lower_middle_income,WB_LMI
SDN,Sudan,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EMR,Eastern Mediterranean,BTSX,Both sexes,Lower_middle_income,WB_LMI
SDN,Sudan,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EMR,Eastern Mediterranean,FMLE,Female,Lower_middle_income,WB_LMI
SDN,Sudan,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EMR,Eastern Mediterranean,MLE,Male,Lower_middle_income,WB_LMI
SDN,Sudan,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,BTSX,Both sexes,NA,NA
SDN,Sudan,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,FMLE,Female,NA,NA
SDN,Sudan,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,MLE,Male,NA,NA
SDN,Sudan,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,BTSX,Both sexes,Lower_middle_income,WB_LMI
SDN,Sudan,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,FMLE,Female,Lower_middle_income,WB_LMI
SDN,Sudan,WHOSIS_000015,Life expectancy at age 60 (years),EMR,Eastern Mediterranean,MLE,Male,Lower_middle_income,WB_LMI
SUR,Suriname,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,BTSX,Both sexes,NA,NA
SUR,Suriname,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,FMLE,Female,NA,NA
SUR,Suriname,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,MLE,Male,NA,NA
SUR,Suriname,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,BTSX,Both sexes,Upper_middle_income,WB_UMI
SUR,Suriname,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,FMLE,Female,Upper_middle_income,WB_UMI
SUR,Suriname,WHOSIS_000001,Life expectancy at birth (years),AMR,Americas,MLE,Male,Upper_middle_income,WB_UMI
SUR,Suriname,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,BTSX,Both sexes,Upper_middle_income,WB_UMI
SUR,Suriname,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,FMLE,Female,Upper_middle_income,WB_UMI
SUR,Suriname,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AMR,Americas,MLE,Male,Upper_middle_income,WB_UMI
SUR,Suriname,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,NA,NA
SUR,Suriname,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,NA,NA
SUR,Suriname,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,NA,NA
SUR,Suriname,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,BTSX,Both sexes,Upper_middle_income,WB_UMI
SUR,Suriname,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,FMLE,Female,Upper_middle_income,WB_UMI
SUR,Suriname,WHOSIS_000015,Life expectancy at age 60 (years),AMR,Americas,MLE,Male,Upper_middle_income,WB_UMI
SWZ,Swaziland,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,NA,NA
SWZ,Swaziland,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,NA,NA
SWZ,Swaziland,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,NA,NA
SWZ,Swaziland,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,BTSX,Both sexes,Lower_middle_income,WB_LMI
SWZ,Swaziland,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,FMLE,Female,Lower_middle_income,WB_LMI
SWZ,Swaziland,WHOSIS_000001,Life expectancy at birth (years),AFR,Africa,MLE,Male,Lower_middle_income,WB_LMI
SWZ,Swaziland,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,BTSX,Both sexes,Lower_middle_income,WB_LMI
SWZ,Swaziland,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,FMLE,Female,Lower_middle_income,WB_LMI
SWZ,Swaziland,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),AFR,Africa,MLE,Male,Lower_middle_income,WB_LMI
SWZ,Swaziland,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,NA,NA
SWZ,Swaziland,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,NA,NA
SWZ,Swaziland,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,NA,NA
SWZ,Swaziland,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,BTSX,Both sexes,Lower_middle_income,WB_LMI
SWZ,Swaziland,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,FMLE,Female,Lower_middle_income,WB_LMI
SWZ,Swaziland,WHOSIS_000015,Life expectancy at age 60 (years),AFR,Africa,MLE,Male,Lower_middle_income,WB_LMI
SWE,Sweden,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,NA,NA
SWE,Sweden,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,NA,NA
SWE,Sweden,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,NA,NA
SWE,Sweden,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
SWE,Sweden,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
SWE,Sweden,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
SWE,Sweden,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
SWE,Sweden,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
SWE,Sweden,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
SWE,Sweden,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,NA,NA
SWE,Sweden,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,NA,NA
SWE,Sweden,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,NA,NA
SWE,Sweden,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
SWE,Sweden,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,High_income,WB_HI
SWE,Sweden,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,MLE,Male,High_income,WB_HI
CHE,Switzerland,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,NA,NA
CHE,Switzerland,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,NA,NA
CHE,Switzerland,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,NA,NA
CHE,Switzerland,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
CHE,Switzerland,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
CHE,Switzerland,WHOSIS_000001,Life expectancy at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
CHE,Switzerland,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,BTSX,Both sexes,High_income,WB_HI
CHE,Switzerland,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,FMLE,Female,High_income,WB_HI
CHE,Switzerland,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),EUR,Europe,MLE,Male,High_income,WB_HI
CHE,Switzerland,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,BTSX,Both sexes,NA,NA
CHE,Switzerland,WHOSIS_000015,Life expectancy at age 60 (years),EUR,Europe,FMLE,Female,NA,NA
